NEIGHBOURHOOD_158,REPORT_YEAR,REPORT_MONTH,TotalCrimeScore,Crime_Count,x,y,NSI,Prev_Month_NSI,NSI_3M_Avg
80,2024,11,34,9,-8839198.817848418,5423671.777625086,0.9311064718162839,0.9144050104384134,0.9220598469032707
80,2024,12,22,8,-8839287.09220705,5424026.938438765,0.9561586638830898,0.9311064718162839,0.9276270006958942
80,2025,1,38,12,-8839097.517025212,5423517.830094697,0.9227557411273486,0.9561586638830898,0.9338900487125956
80,2025,2,20,7,-8839565.516033288,5423545.274084703,0.9603340292275574,0.9227557411273486,0.9366736256089073
80,2025,3,47,14,-8839103.021222735,5423514.713678912,0.9039665970772442,0.9603340292275574,0.9464161447459986
80,2025,4,90,24,-8839531.307317873,5423514.040573764,0.8141962421711899,0.9039665970772442,0.9290187891440501
80,2025,5,18,5,-8839542.957885908,5423597.643382576,0.964509394572025,0.8141962421711899,0.8928322894919972
80,2025,6,18,6,-8839136.859485436,5423859.523286681,0.964509394572025,0.964509394572025,0.894224077940153
80,2025,7,18,6,-8839337.171005435,5423556.552627805,0.964509394572025,0.964509394572025,0.9144050104384133
80,2025,8,12,4,-8839666.591872733,5423397.150781563,0.9770354906054279,0.964509394572025,0.964509394572025
80,2025,9,27,7,-8839096.854647739,5423348.3030890655,0.9457202505219207,0.9770354906054279,0.9686847599164926
81,2014,4,47,18,-8839455.141477108,5421651.330102662,0.9039665970772442,0.9582463465553236,0.9408489909533752
81,2014,5,33,12,-8839514.296864787,5421785.3757993495,0.9331941544885177,0.9039665970772442,0.9345859429366735
81,2014,6,28,9,-8839435.266693123,5421367.407422481,0.9436325678496869,0.9331941544885177,0.9318023660403618
81,2014,7,23,8,-8839911.984766962,5421719.855401679,0.954070981210856,0.9436325678496869,0.9269311064718163
81,2014,8,24,8,-8838931.33502675,5422429.715653266,0.9519832985386222,0.954070981210856,0.9436325678496869
81,2014,9,15,4,-8839275.075351512,5421603.144374077,0.9707724425887265,0.9519832985386222,0.9498956158663883
81,2014,10,18,7,-8839477.687276859,5421865.678564374,0.964509394572025,0.9707724425887265,0.9589422407794016
81,2014,11,21,7,-8839673.315156506,5421248.857301778,0.9582463465553236,0.964509394572025,0.9624217118997912
81,2014,12,17,5,-8839590.523858298,5421185.270558231,0.9665970772442589,0.9582463465553236,0.964509394572025
81,2015,1,29,8,-8839802.609387584,5421215.092095456,0.941544885177453,0.9665970772442589,0.9631176061238692
81,2015,2,14,5,-8840038.800056105,5421396.97945799,0.9728601252609603,0.941544885177453,0.9554627696590119
81,2015,3,37,11,-8839652.065185186,5421491.816016573,0.9248434237995825,0.9728601252609603,0.9603340292275574
81,2015,4,25,10,-8839946.5119681,5421274.840495758,0.9498956158663883,0.9248434237995825,0.9464161447459986
81,2015,5,36,12,-8839864.144877197,5421176.33958696,0.9269311064718163,0.9498956158663883,0.9491997216423104
81,2015,6,30,9,-8839974.900677012,5422029.633438031,0.9394572025052192,0.9269311064718163,0.9338900487125957
81,2015,7,30,9,-8839151.812933685,5422223.955448454,0.9394572025052192,0.9394572025052192,0.9387613082811413
81,2015,8,22,8,-8840154.438409187,5421051.7399040265,0.9561586638830898,0.9394572025052192,0.9352818371607516
81,2015,9,64,21,-8839869.588111397,5421773.512904461,0.8684759916492693,0.9561586638830898,0.9450243562978428
81,2015,10,44,13,-8839413.827430723,5421889.339032485,0.9102296450939458,0.8684759916492693,0.9213639526791928
81,2015,11,12,5,-8839322.308584375,5422326.529232318,0.9770354906054279,0.9102296450939458,0.9116214335421016
81,2015,12,7,3,-8839445.949703068,5421587.456128123,0.9874739039665971,0.9770354906054279,0.9185803757828811
81,2016,1,17,6,-8839362.684653493,5421012.858168138,0.9665970772442589,0.9874739039665971,0.9582463465553236
81,2016,2,21,7,-8839660.068057586,5421888.844691359,0.9582463465553236,0.9665970772442589,0.977035490605428
81,2016,3,29,11,-8839964.631492218,5421797.250314664,0.941544885177453,0.9582463465553236,0.9707724425887264
81,2016,4,26,8,-8840413.311495408,5421345.447358811,0.9478079331941545,0.941544885177453,0.9554627696590119
81,2016,5,23,9,-8839760.239926225,5421826.701095325,0.954070981210856,0.9478079331941545,0.9491997216423105
81,2016,6,22,7,-8840057.069413366,5421738.649459777,0.9561586638830898,0.954070981210856,0.9478079331941545
81,2016,7,12,5,-8840292.114036204,5420744.43107249,0.9770354906054279,0.9561586638830898,0.9526791927627002
81,2016,8,12,4,-8839282.786925744,5422039.515132258,0.9770354906054279,0.9770354906054279,0.9624217118997912
81,2016,9,13,5,-8840452.689841326,5421083.93492297,0.9749478079331941,0.9770354906054279,0.9700765483646485
81,2016,10,15,4,-8839806.875665326,5421787.985096073,0.9707724425887265,0.9749478079331941,0.9763395963813499
81,2016,11,24,7,-8839465.898542782,5421764.2511511,0.9519832985386222,0.9707724425887265,0.9742519137091161
81,2016,12,41,12,-8839485.496740684,5421688.680660016,0.9164926931106472,0.9519832985386222,0.9659011830201809
81,2017,1,21,8,-8839877.541152848,5421647.2924975,0.9582463465553236,0.9164926931106472,0.9464161447459986
81,2017,2,23,7,-8839403.898420861,5421863.02258197,0.954070981210856,0.9582463465553236,0.942240779401531
81,2017,3,18,6,-8839308.759525506,5422212.667519753,0.964509394572025,0.954070981210856,0.942936673625609
81,2017,4,23,7,-8839302.085709995,5422402.187092079,0.954070981210856,0.964509394572025,0.9589422407794016
81,2017,5,9,3,-8839383.32120912,5422141.55909235,0.9832985386221295,0.954070981210856,0.9575504523312457
81,2017,6,58,18,-8839616.650405493,5421996.310422185,0.8810020876826722,0.9832985386221295,0.9672929714683368
81,2017,7,42,13,-8839653.107434545,5421764.434395505,0.9144050104384134,0.8810020876826722,0.9394572025052192
81,2017,8,19,6,-8839809.80617875,5421642.085720557,0.9624217118997912,0.9144050104384134,0.9262352122477383
81,2017,9,33,10,-8839829.516307604,5421867.671152592,0.9331941544885177,0.9624217118997912,0.919276270006959
81,2017,10,16,5,-8838978.322897542,5422226.746645978,0.9686847599164927,0.9331941544885177,0.9366736256089073
81,2017,11,15,5,-8839138.124141645,5421876.611417743,0.9707724425887265,0.9686847599164927,0.954766875434934
81,2017,12,10,4,-8839511.76802919,5422141.7977884505,0.9812108559498957,0.9707724425887265,0.9575504523312457
81,2018,1,19,6,-8838939.138518415,5422042.316641458,0.9624217118997912,0.9812108559498957,0.9735560194850382
81,2018,2,26,8,-8839429.906639542,5421760.408589824,0.9478079331941545,0.9624217118997912,0.9714683368128045
81,2018,3,29,9,-8839641.140674913,5421875.272085394,0.941544885177453,0.9478079331941545,0.9638135003479471
81,2018,4,22,7,-8839715.546495339,5421834.623716705,0.9561586638830898,0.941544885177453,0.9505915100904662
81,2018,5,31,10,-8839557.290515253,5421526.774581003,0.9373695198329854,0.9561586638830898,0.9485038274182326
81,2018,6,8,3,-8839452.929249607,5422190.718457856,0.9853862212943633,0.9373695198329854,0.9450243562978429
81,2018,7,14,5,-8839028.314187676,5422408.500184412,0.9728601252609603,0.9853862212943633,0.9596381350034795
81,2018,8,16,6,-8838565.226219172,5422080.546420031,0.9686847599164927,0.9728601252609603,0.965205288796103
81,2018,9,15,5,-8839103.294543892,5421875.26744383,0.9707724425887265,0.9686847599164927,0.9756437021572721
81,2018,10,18,7,-8839715.160041774,5421725.88576579,0.964509394572025,0.9707724425887265,0.9707724425887264
81,2018,11,20,8,-8839182.088803273,5422115.744133597,0.9603340292275574,0.964509394572025,0.9679888656924147
81,2018,12,28,12,-8839950.680001752,5420805.892845118,0.9436325678496869,0.9603340292275574,0.965205288796103
81,2019,1,30,9,-8839313.047873883,5421983.565836393,0.9394572025052192,0.9436325678496869,0.9561586638830898
81,2019,2,18,6,-8839472.929577239,5421863.705234896,0.964509394572025,0.9394572025052192,0.9478079331941545
81,2019,3,33,11,-8839532.471741678,5421493.88558229,0.9331941544885177,0.964509394572025,0.9491997216423105
81,2019,4,35,12,-8839403.440425968,5421866.993131954,0.9290187891440501,0.9331941544885177,0.9457202505219207
81,2019,5,12,4,-8838887.873351112,5421391.9645700175,0.9770354906054279,0.9290187891440501,0.942240779401531
81,2019,6,24,8,-8839331.59353716,5421720.7876187265,0.9519832985386222,0.9770354906054279,0.9464161447459986
81,2019,7,22,9,-8838856.085680896,5422429.28899992,0.9561586638830898,0.9519832985386222,0.9526791927627
81,2019,8,55,16,-8839973.968169095,5421324.965931103,0.8872651356993737,0.9561586638830898,0.9617258176757133
81,2019,9,27,9,-8840130.823265573,5421641.863566283,0.9457202505219207,0.8872651356993737,0.9318023660403618
81,2019,10,61,18,-8839868.27727315,5421461.320698821,0.8747390396659708,0.9457202505219207,0.929714683368128
81,2019,11,65,20,-8839295.82865531,5421726.622114883,0.8663883089770354,0.8747390396659708,0.9025748086290885
81,2019,12,28,11,-8839405.617271863,5421636.960098062,0.9436325678496869,0.8663883089770354,0.8956158663883089
81,2020,1,39,13,-8839142.987435022,5421953.42320086,0.9206680584551148,0.9436325678496869,0.894919972164231
81,2020,2,53,15,-8839397.440372206,5421697.747237343,0.8914405010438413,0.9206680584551148,0.9102296450939457
81,2020,3,28,11,-8839440.64239117,5421432.024559687,0.9436325678496869,0.8914405010438413,0.9185803757828811
81,2020,4,19,8,-8839091.0699801,5422246.839786933,0.9624217118997912,0.9436325678496869,0.9185803757828811
81,2020,5,29,9,-8839417.11172106,5421647.367732124,0.941544885177453,0.9624217118997912,0.9324982602644397
81,2020,6,16,5,-8839985.640724586,5421022.591528632,0.9686847599164927,0.941544885177453,0.9491997216423104
81,2020,7,34,11,-8839747.833262153,5421081.290233586,0.9311064718162839,0.9686847599164927,0.9575504523312457
81,2020,8,28,11,-8839219.454884185,5421573.382865787,0.9436325678496869,0.9311064718162839,0.9471120389700766
81,2020,9,48,17,-8839534.19291007,5421713.48879554,0.9018789144050104,0.9436325678496869,0.9478079331941545
81,2020,10,44,15,-8839697.451899078,5421813.1427385155,0.9102296450939458,0.9018789144050104,0.9255393180236604
81,2020,11,28,11,-8839347.959867846,5422022.866217723,0.9436325678496869,0.9102296450939458,0.9185803757828811
81,2020,12,36,10,-8839102.592195831,5422017.093302218,0.9269311064718163,0.9436325678496869,0.9185803757828811
81,2021,1,20,6,-8840088.275298769,5420814.2645916715,0.9603340292275574,0.9269311064718163,0.9269311064718163
81,2021,2,4,2,-8838805.0210371,5422927.995080225,0.9937369519832986,0.9603340292275574,0.9436325678496869
81,2021,3,27,10,-8839880.618755499,5420871.433338596,0.9457202505219207,0.9937369519832986,0.9603340292275574
81,2021,4,27,9,-8839173.67359554,5422083.603666029,0.9457202505219207,0.9457202505219207,0.9665970772442588
81,2021,5,30,12,-8839814.967673922,5421531.20790777,0.9394572025052192,0.9457202505219207,0.9617258176757133
81,2021,6,21,8,-8839909.702814806,5421258.2608758,0.9582463465553236,0.9394572025052192,0.9436325678496869
81,2021,7,37,13,-8838896.391950978,5421952.019867975,0.9248434237995825,0.9582463465553236,0.9478079331941545
81,2021,8,19,5,-8839787.984419346,5420568.890728228,0.9624217118997912,0.9248434237995825,0.9408489909533752
81,2021,9,48,18,-8839795.995771404,5421547.15068878,0.9018789144050104,0.9624217118997912,0.9485038274182324
81,2021,10,35,12,-8839438.719427928,5421834.241556461,0.9290187891440501,0.9018789144050104,0.929714683368128
81,2021,11,56,20,-8839907.388838813,5420948.256204484,0.8851774530271399,0.9290187891440501,0.9311064718162839
81,2021,12,35,12,-8839578.851974437,5421740.989998005,0.9290187891440501,0.8851774530271399,0.9053583855254002
81,2022,1,22,9,-8839635.813480683,5421090.933121305,0.9561586638830898,0.9290187891440501,0.9144050104384135
81,2022,2,25,8,-8839564.515281003,5421918.60137102,0.9498956158663883,0.9561586638830898,0.9234516353514266
81,2022,3,20,7,-8839792.54303837,5420786.4801341025,0.9603340292275574,0.9498956158663883,0.9450243562978428
81,2022,4,69,23,-8839523.730681822,5421574.795416343,0.8580375782881002,0.9603340292275574,0.9554627696590119
81,2022,5,26,10,-8839191.645461889,5421566.07750949,0.9478079331941545,0.8580375782881002,0.9227557411273487
81,2022,6,27,9,-8840066.908771763,5421116.532125352,0.9457202505219207,0.9478079331941545,0.9220598469032707
81,2022,7,36,13,-8839378.214544509,5421798.521394395,0.9269311064718163,0.9457202505219207,0.9171885873347252
81,2022,8,30,10,-8839928.63843273,5421433.156568887,0.9394572025052192,0.9269311064718163,0.9401530967292971
81,2022,9,37,16,-8839704.678264122,5421730.722980428,0.9248434237995825,0.9394572025052192,0.9373695198329854
81,2022,10,45,20,-8839715.465821309,5421469.262772729,0.9081419624217119,0.9248434237995825,0.9304105775922059
81,2022,11,56,25,-8839682.336848078,5421276.969552801,0.8851774530271399,0.9081419624217119,0.9241475295755045
81,2022,12,83,30,-8839119.745290004,5422166.267896662,0.8288100208768268,0.8851774530271399,0.906054279749478
81,2023,1,34,13,-8839944.547427416,5421848.484568165,0.9311064718162839,0.8288100208768268,0.8740431454418928
81,2023,2,47,18,-8839662.289442442,5421486.557229352,0.9039665970772442,0.9311064718162839,0.8816979819067502
81,2023,3,64,25,-8839319.353817772,5421598.085738812,0.8684759916492693,0.9039665970772442,0.8879610299234516
81,2023,4,52,21,-8839358.744086642,5421813.6392995585,0.8935281837160751,0.8684759916492693,0.9011830201809325
81,2023,5,46,21,-8838920.96117997,5422020.876809203,0.906054279749478,0.8935281837160751,0.8886569241475296
81,2023,6,77,31,-8839813.393729435,5421453.103456472,0.8413361169102296,0.906054279749478,0.8893528183716075
81,2023,7,41,15,-8839794.739894595,5421188.195932059,0.9164926931106472,0.8413361169102296,0.8803061934585942
81,2023,8,47,17,-8839290.167725572,5421922.822073501,0.9039665970772442,0.9164926931106472,0.8879610299234516
81,2023,9,70,23,-8839355.954998234,5422008.004460846,0.8559498956158664,0.9039665970772442,0.8872651356993737
81,2023,10,33,13,-8839582.526681494,5422170.491139013,0.9331941544885177,0.8559498956158664,0.8921363952679192
81,2023,11,33,13,-8839350.663150359,5421366.479560451,0.9331941544885177,0.9331941544885177,0.8977035490605427
81,2023,12,51,18,-8839296.757546578,5421628.717184639,0.8956158663883089,0.9331941544885177,0.907446068197634
81,2024,1,59,19,-8839643.511217613,5421526.415799973,0.8789144050104384,0.8956158663883089,0.9206680584551147
81,2024,2,45,14,-8839327.840269329,5422137.946761249,0.9081419624217119,0.8789144050104384,0.9025748086290882
81,2024,3,58,19,-8839884.852664607,5421478.046349121,0.8810020876826722,0.9081419624217119,0.894224077940153
81,2024,4,27,10,-8839641.70739131,5421128.1515454585,0.9457202505219207,0.8810020876826722,0.8893528183716075
81,2024,5,58,21,-8839373.16002961,5421674.01667243,0.8810020876826722,0.9457202505219207,0.9116214335421016
81,2024,6,36,15,-8839743.351893652,5421383.139776503,0.9269311064718163,0.8810020876826722,0.9025748086290885
81,2024,7,26,10,-8839298.779139454,5421803.262305151,0.9478079331941545,0.9269311064718163,0.9178844815588031
81,2024,8,39,15,-8839728.97094423,5421169.190128949,0.9206680584551148,0.9478079331941545,0.9185803757828811
81,2024,9,45,16,-8839884.68378012,5421377.395934489,0.9081419624217119,0.9206680584551148,0.9318023660403618
81,2024,10,29,9,-8839732.93233984,5420578.308524698,0.941544885177453,0.9081419624217119,0.9255393180236604
81,2024,11,21,6,-8838962.775356961,5422439.960849757,0.9582463465553236,0.941544885177453,0.9234516353514266
81,2024,12,30,10,-8839284.453456445,5421635.36403949,0.9394572025052192,0.9582463465553236,0.9359777313848294
81,2025,1,46,17,-8838955.711386593,5422195.8788104905,0.906054279749478,0.9394572025052192,0.9464161447459988
81,2025,2,18,6,-8838794.302769804,5422240.335686962,0.964509394572025,0.906054279749478,0.9345859429366737
81,2025,3,34,10,-8839887.141921809,5421618.34293849,0.9311064718162839,0.964509394572025,0.9366736256089073
81,2025,4,26,12,-8839171.975070382,5421610.286306695,0.9478079331941545,0.9311064718162839,0.9338900487125956
81,2025,5,33,9,-8839101.824347382,5421939.062842753,0.9331941544885177,0.9478079331941545,0.9478079331941545
81,2025,6,43,13,-8839395.831359146,5421512.939605875,0.9123173277661796,0.9331941544885177,0.9373695198329853
81,2025,7,8,3,-8839730.341019996,5420831.536850733,0.9853862212943633,0.9123173277661796,0.9311064718162839
81,2025,8,34,12,-8840149.426592348,5421390.084167979,0.9311064718162839,0.9853862212943633,0.9436325678496869
81,2025,9,29,9,-8839339.82018668,5421754.941778212,0.941544885177453,0.9311064718162839,0.942936673625609
82,2014,4,38,13,-8835378.92765496,5420166.689483107,0.9227557411273486,0.9123173277661796,0.9345859429366735
82,2014,5,19,7,-8835533.555659685,5419924.658679514,0.9624217118997912,0.9227557411273486,0.9318023660403618
82,2014,6,19,6,-8835165.453662708,5419837.045206454,0.9624217118997912,0.9624217118997912,0.9324982602644397
82,2014,7,17,6,-8835341.36784651,5420163.800712735,0.9665970772442589,0.9624217118997912,0.9491997216423104
82,2014,8,30,11,-8835357.051047428,5419667.6850058595,0.9394572025052192,0.9665970772442589,0.9638135003479471
82,2014,9,51,12,-8835405.777953241,5420648.755127136,0.8956158663883089,0.9394572025052192,0.9561586638830898
82,2014,10,62,17,-8835291.422042169,5420846.720032021,0.872651356993737,0.8956158663883089,0.9338900487125956
82,2014,12,16,7,-8835129.691966185,5420328.469937271,0.9686847599164927,0.872651356993737,0.9025748086290885
82,2015,1,28,7,-8835317.285870474,5420459.754315346,0.9436325678496869,0.9686847599164927,0.9123173277661795
82,2015,2,23,7,-8834740.869539643,5420833.337604314,0.954070981210856,0.9436325678496869,0.9283228949199721
82,2015,3,25,9,-8835255.324676799,5420624.25359965,0.9498956158663883,0.954070981210856,0.9554627696590119
82,2015,4,8,3,-8835053.68739114,5419177.792111693,0.9853862212943633,0.9498956158663883,0.9491997216423105
82,2015,5,8,2,-8834481.60784503,5420458.366329205,0.9853862212943633,0.9853862212943633,0.9631176061238692
82,2015,6,47,14,-8835595.70340716,5420530.734193151,0.9039665970772442,0.9853862212943633,0.9735560194850382
82,2015,7,38,11,-8835530.74969,5419576.161434749,0.9227557411273486,0.9039665970772442,0.9582463465553236
82,2015,8,16,6,-8835355.749842333,5420184.919967066,0.9686847599164927,0.9227557411273486,0.9373695198329853
82,2015,9,49,15,-8834989.941895159,5420632.858528745,0.8997912317327766,0.9686847599164927,0.9318023660403618
82,2015,10,17,5,-8835596.550045958,5419818.445555831,0.9665970772442589,0.8997912317327766,0.9304105775922059
82,2015,11,20,6,-8835168.334759556,5420872.472969632,0.9603340292275574,0.9665970772442589,0.9450243562978428
82,2015,12,19,5,-8834968.292562222,5420370.187850982,0.9624217118997912,0.9603340292275574,0.942240779401531
82,2016,1,72,19,-8835333.346278246,5420174.011161442,0.8517745302713987,0.9624217118997912,0.9631176061238692
82,2016,2,32,9,-8835481.70498278,5420132.014765728,0.9352818371607515,0.8517745302713987,0.9248434237995825
82,2016,3,32,10,-8835568.876799785,5420710.490249787,0.9352818371607515,0.9352818371607515,0.9164926931106473
82,2016,4,19,5,-8835208.390447466,5420546.285580176,0.9624217118997912,0.9352818371607515,0.907446068197634
82,2016,5,12,4,-8835842.138937628,5419587.863008968,0.9770354906054279,0.9624217118997912,0.9443284620737648
82,2016,6,13,5,-8835235.285258705,5420474.533449214,0.9749478079331941,0.9770354906054279,0.9582463465553236
82,2016,7,22,6,-8835147.492151545,5420564.290821105,0.9561586638830898,0.9749478079331941,0.9714683368128044
82,2016,8,38,11,-8835651.56619063,5420374.111968417,0.9227557411273486,0.9561586638830898,0.9693806541405706
82,2016,9,22,6,-8834842.504910609,5420947.052221878,0.9561586638830898,0.9227557411273486,0.9512874043145442
82,2016,10,27,7,-8835238.276241673,5420325.235531318,0.9457202505219207,0.9561586638830898,0.9450243562978428
82,2016,11,17,4,-8834839.051279064,5420793.924213802,0.9665970772442589,0.9457202505219207,0.941544885177453
82,2016,12,13,4,-8835354.971895348,5420242.787789915,0.9749478079331941,0.9665970772442589,0.9561586638830898
82,2017,1,14,4,-8835740.57042197,5419697.541396005,0.9728601252609603,0.9749478079331941,0.9624217118997912
82,2017,2,20,5,-8835680.253197096,5419849.0847986,0.9603340292275574,0.9728601252609603,0.9714683368128044
82,2017,3,16,6,-8834890.014399486,5420143.27343092,0.9686847599164927,0.9603340292275574,0.9693806541405706
82,2017,4,32,8,-8835345.469594037,5419626.386686311,0.9352818371607515,0.9686847599164927,0.9672929714683368
82,2017,5,30,9,-8835596.370131394,5419934.853224937,0.9394572025052192,0.9352818371607515,0.954766875434934
82,2017,6,19,6,-8835390.717131164,5420312.968767333,0.9624217118997912,0.9394572025052192,0.9478079331941546
82,2017,7,23,6,-8835585.591046548,5420570.816270495,0.954070981210856,0.9624217118997912,0.9457202505219207
82,2017,8,27,8,-8835266.368719038,5420127.492920734,0.9457202505219207,0.954070981210856,0.9519832985386222
82,2017,9,41,12,-8835556.35610851,5419886.67987775,0.9164926931106472,0.9457202505219207,0.954070981210856
82,2017,10,38,10,-8836001.298897974,5419970.903727518,0.9227557411273486,0.9164926931106472,0.9387613082811413
82,2017,11,19,6,-8834880.273777062,5420638.061557426,0.9624217118997912,0.9227557411273486,0.9283228949199721
82,2017,12,37,8,-8835318.445229173,5420606.417462411,0.9248434237995825,0.9624217118997912,0.9338900487125956
82,2018,1,16,5,-8835233.288387414,5419684.953807483,0.9686847599164927,0.9248434237995825,0.9366736256089073
82,2018,2,40,13,-8835226.342371449,5419717.114873562,0.918580375782881,0.9686847599164927,0.9519832985386222
82,2018,3,10,4,-8835874.006952688,5418894.124377018,0.9812108559498957,0.918580375782881,0.9373695198329854
82,2018,4,16,6,-8835085.186780978,5420394.352771573,0.9686847599164927,0.9812108559498957,0.9561586638830898
82,2018,5,44,14,-8834888.363046402,5420392.453032514,0.9102296450939458,0.9686847599164927,0.9561586638830898
82,2018,6,25,8,-8834802.034779305,5420804.66168877,0.9498956158663883,0.9102296450939458,0.9533750869867781
82,2018,7,19,7,-8835237.621460432,5418945.1212493945,0.9624217118997912,0.9498956158663883,0.942936673625609
82,2018,8,34,10,-8835652.1804698,5420437.104996551,0.9311064718162839,0.9624217118997912,0.9408489909533752
82,2018,9,32,10,-8835107.349274501,5419747.048550295,0.9352818371607515,0.9311064718162839,0.9478079331941545
82,2018,10,59,16,-8835414.783141132,5420109.094611752,0.8789144050104384,0.9352818371607515,0.9429366736256087
82,2018,11,38,14,-8835174.19861975,5419840.681955188,0.9227557411273486,0.8789144050104384,0.9151009046624913
82,2018,12,42,16,-8835571.613261068,5420273.311747584,0.9144050104384134,0.9227557411273486,0.9123173277661795
82,2019,1,21,8,-8835206.033471536,5419781.400861681,0.9582463465553236,0.9144050104384134,0.9053583855254002
82,2019,2,14,6,-8835601.684041502,5421126.614292837,0.9728601252609603,0.9582463465553236,0.9318023660403618
82,2019,3,39,14,-8835476.468615536,5420116.8925730875,0.9206680584551148,0.9728601252609603,0.9485038274182326
82,2019,4,22,7,-8834840.572110044,5420251.6562605845,0.9561586638830898,0.9206680584551148,0.9505915100904662
82,2019,5,24,8,-8834984.392371783,5420233.892265272,0.9519832985386222,0.9561586638830898,0.9498956158663883
82,2019,6,45,13,-8835094.943610378,5420057.671914511,0.9081419624217119,0.9519832985386222,0.942936673625609
82,2019,7,15,5,-8835502.772592217,5419095.783962272,0.9707724425887265,0.9081419624217119,0.9387613082811413
82,2019,8,35,11,-8835169.46075452,5419185.474314234,0.9290187891440501,0.9707724425887265,0.9436325678496869
82,2019,9,27,8,-8835476.045631288,5420155.218288909,0.9457202505219207,0.9290187891440501,0.9359777313848294
82,2019,10,19,8,-8835210.647734007,5420605.217883143,0.9624217118997912,0.9457202505219207,0.9485038274182326
82,2019,11,28,11,-8834993.606440367,5420259.64126622,0.9436325678496869,0.9624217118997912,0.9457202505219207
82,2019,12,49,17,-8835088.120408619,5420055.728832249,0.8997912317327766,0.9436325678496869,0.9505915100904662
82,2020,1,20,7,-8835325.642783675,5420532.548020267,0.9603340292275574,0.8997912317327766,0.9352818371607515
82,2020,2,42,16,-8835101.620575912,5419168.820229893,0.9144050104384134,0.9603340292275574,0.9345859429366737
82,2020,3,37,11,-8835117.87639544,5419674.6201344365,0.9248434237995825,0.9144050104384134,0.9248434237995825
82,2020,4,19,7,-8835556.244034965,5420123.00439807,0.9624217118997912,0.9248434237995825,0.9331941544885177
82,2020,5,16,6,-8835127.159312598,5419286.701900637,0.9686847599164927,0.9624217118997912,0.9338900487125957
82,2020,6,27,8,-8835395.26975974,5419766.596689965,0.9457202505219207,0.9686847599164927,0.9519832985386221
82,2020,7,20,7,-8835341.602818098,5419417.825421219,0.9603340292275574,0.9457202505219207,0.9589422407794016
82,2020,8,55,17,-8835129.32903097,5419590.726827609,0.8872651356993737,0.9603340292275574,0.9582463465553236
82,2020,9,38,14,-8835355.408224022,5419697.212536548,0.9227557411273486,0.8872651356993737,0.9311064718162839
82,2020,10,24,9,-8835313.822970258,5420677.347596225,0.9519832985386222,0.9227557411273486,0.9234516353514266
82,2020,11,24,8,-8835536.926038163,5420536.737382095,0.9519832985386222,0.9519832985386222,0.9206680584551149
82,2020,12,51,18,-8834972.862947185,5420839.874120456,0.8956158663883089,0.9519832985386222,0.942240779401531
82,2021,1,39,14,-8835453.4675279,5419657.214507691,0.9206680584551148,0.8956158663883089,0.9331941544885177
82,2021,2,35,11,-8835076.196890453,5420701.150851904,0.9290187891440501,0.9206680584551148,0.9227557411273487
82,2021,3,29,12,-8835405.433966741,5420138.9548365595,0.941544885177453,0.9290187891440501,0.9151009046624913
82,2021,4,54,18,-8835256.943150872,5420033.44086848,0.8893528183716075,0.941544885177453,0.9304105775922059
82,2021,5,95,34,-8835187.51601038,5420470.935882428,0.8037578288100209,0.8893528183716075,0.9199721642310369
82,2021,6,48,15,-8835195.929373352,5420068.020502343,0.9018789144050104,0.8037578288100209,0.8782185107863604
82,2021,7,43,15,-8835209.574189248,5420424.461109834,0.9123173277661796,0.9018789144050104,0.8649965205288795
82,2021,8,41,16,-8835358.287045442,5419693.5589049775,0.9164926931106472,0.9123173277661796,0.872651356993737
82,2021,9,40,16,-8835466.343365386,5420070.120249137,0.918580375782881,0.9164926931106472,0.9102296450939459
82,2021,10,35,14,-8835054.76046332,5420241.957689272,0.9290187891440501,0.918580375782881,0.9157967988865693
82,2021,11,31,10,-8834970.609187616,5420239.334468514,0.9373695198329854,0.9290187891440501,0.9213639526791928
82,2021,12,17,6,-8835241.735121138,5418995.699102518,0.9665970772442589,0.9373695198329854,0.9283228949199721
82,2022,1,31,12,-8835410.552817268,5420155.247962368,0.9373695198329854,0.9665970772442589,0.9443284620737648
82,2022,2,35,14,-8835337.945909213,5419614.13501873,0.9290187891440501,0.9373695198329854,0.9471120389700766
82,2022,3,54,19,-8835067.51981631,5419710.202413373,0.8893528183716075,0.9290187891440501,0.9443284620737648
82,2022,4,31,12,-8834911.89320642,5420194.834346081,0.9373695198329854,0.8893528183716075,0.9185803757828811
82,2022,5,57,19,-8835429.498019708,5420245.550608597,0.8830897703549061,0.9373695198329854,0.9185803757828811
82,2022,6,37,13,-8835452.592779957,5420282.606508227,0.9248434237995825,0.8830897703549061,0.9032707028531664
82,2022,7,30,11,-8835173.272647602,5419115.735252679,0.9394572025052192,0.9248434237995825,0.9151009046624914
82,2022,8,31,11,-8835294.599527858,5420636.006936308,0.9373695198329854,0.9394572025052192,0.9157967988865693
82,2022,9,28,10,-8835269.476895588,5420574.800212112,0.9436325678496869,0.9373695198329854,0.9338900487125957
82,2022,10,33,13,-8835226.278730951,5420150.284564714,0.9331941544885177,0.9436325678496869,0.9401530967292971
82,2022,11,34,13,-8835217.127755027,5419525.862836595,0.9311064718162839,0.9331941544885177,0.9380654140570632
82,2022,12,47,16,-8835464.318811722,5420180.311287283,0.9039665970772442,0.9311064718162839,0.9359777313848294
82,2023,1,51,18,-8835522.15394019,5420635.873164302,0.8956158663883089,0.9039665970772442,0.9227557411273487
